,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
16856,,0.0,,1.0,,5.0,,0.0,,0.0,,1.0,10.0,,10.0,
16857,,0.0,,5.0,,5.0,,1.0,,0.0,,5.0,6.0,,6.0,
16858,,0.0,,10.0,,5.0,,1.0,,0.0,,1.0,10.0,,10.0,
16859,,0.0,,1.0,,5.0,,1.0,,0.0,,1.0,10.0,,10.0,
16860,,0.0,,16.0,,5.0,,1.0,,10.0,,1.0,10.0,,10.0,
16861,,0.0,,5.0,,0.0,,2.0,,0.0,,1.0,3.0,,3.0,
16862,,0.0,,4.0,,15.0,,1.0,,0.0,,1.0,10.0,,10.0,
16863,,0.0,,5.0,,0.0,,20.0,,0.0,,1.0,10.0,,10.0,
16864,,1.0,,5.0,,5.0,,1.0,,0.0,,1.0,10.0,,10.0,
16865,,0.0,,5.0,,5.0,,1.0,,0.0,,1.0,10.0,,10.0,
16866,,0.0,,5.0,,15.0,,1.0,,0.0,,1.0,1.0,,1.0,
16867,,0.0,,0.0,,5.0,,1.0,,1.0,,1.0,10.0,,10.0,
16868,,0.0,,0.0,,5.0,,1.0,,0.0,,1.0,10.0,,10.0,
16869,,0.0,,0.0,,5.0,,2.0,,0.0,,2.0,6.0,,6.0,
16870,,0.0,,5.0,,5.0,,1.0,,0.0,,1.0,10.0,,10.0,
16871,,0.0,,10.0,,5.0,,1.0,,0.0,,1.0,10.0,,10.0,
16872,,0.0,,5.0,,14.0,,1.0,,0.0,,10.0,10.0,,10.0,
16873,,0.0,,5.0,,5.0,,2.0,,0.0,,0.0,10.0,,10.0,
16874,,0.0,,5.0,,5.0,,1.0,,0.0,,11.0,0.0,,0.0,
16875,,0.0,,5.0,,5.0,,5.0,,0.0,,1.0,10.0,,10.0,
16876,,0.0,,5.0,,5.0,,1.0,,0.0,,14.0,25.0,,25.0,
16877,,0.0,,5.0,,0.0,,1.0,,0.0,,4.0,10.0,,10.0,
16878,,0.0,,5.0,,5.0,,0.0,,0.0,,1.0,10.0,,10.0,
16879,,0.0,,5.0,,5.0,,1.0,,1.0,,1.0,11.0,,11.0,
16880,,0.0,,5.0,,5.0,,1.0,,20.0,,0.0,10.0,,10.0,
16881,,0.0,,5.0,,10.0,,1.0,,0.0,,1.0,10.0,,10.0,
16882,,0.0,,5.0,,5.0,,1.0,,0.0,,1.0,10.0,,10.0,
16883,,0.0,,5.0,,1.0,,2.0,,0.0,,3.0,10.0,,10.0,
16884,,0.0,,5.0,,1.0,,1.0,,10.0,,6.0,11.0,,11.0,
16885,,0.0,,5.0,,1.0,,1.0,,0.0,,6.0,10.0,,10.0,
16886,,0.0,,5.0,,1.0,,1.0,,0.0,,16.0,14.0,,14.0,
16887,,0.0,,5.0,,1.0,,0.0,,0.0,,1.0,10.0,,10.0,
16888,,0.0,,5.0,,1.0,,1.0,,0.0,,1.0,2.0,,2.0,
16889,,0.0,,5.0,,1.0,,0.0,,0.0,,1.0,10.0,,10.0,
16890,,0.0,,10.0,,1.0,,0.0,,0.0,,1.0,10.0,,10.0,
16891,,0.0,,10.0,,1.0,,13.0,,0.0,,0.0,10.0,,10.0,
16892,,0.0,,5.0,,5.0,,4.0,,0.0,,10.0,10.0,,10.0,
16893,,0.0,,20.0,,5.0,,1.0,,11.0,,24.0,10.0,,10.0,
16894,,0.0,,5.0,,5.0,,10.0,,0.0,,1.0,0.0,,0.0,
16895,,1.0,,0.0,,5.0,,1.0,,0.0,,1.0,10.0,,10.0,
16896,,0.0,,5.0,,5.0,,7.0,,0.0,,1.0,10.0,,10.0,
16897,,0.0,,5.0,,5.0,,1.0,,0.0,,10.0,5.0,,5.0,
16898,,0.0,,0.0,,5.0,,1.0,,0.0,,1.0,10.0,,10.0,
16899,,0.0,,6.0,,5.0,,1.0,,0.0,,7.0,20.0,,20.0,
16900,,1.0,,0.0,,0.0,,1.0,,25.0,,0.0,10.0,,10.0,
16901,,0.0,,10.0,,5.0,,0.0,,0.0,,7.0,1.0,,1.0,
16902,,0.0,,5.0,,5.0,,0.0,,0.0,,1.0,15.0,,15.0,
16903,,0.0,,5.0,,5.0,,1.0,,0.0,,1.0,1.0,,1.0,
16904,,0.0,,5.0,,5.0,,1.0,,0.0,,1.0,10.0,,10.0,
16905,,0.0,,15.0,,10.0,,4.0,,0.0,,1.0,10.0,,10.0,
16906,,0.0,,5.0,,5.0,,0.0,,0.0,,10.0,10.0,,10.0,
16907,,0.0,,5.0,,5.0,,10.0,,0.0,,1.0,0.0,,0.0,
16908,,0.0,,5.0,,5.0,,10.0,,0.0,,5.0,0.0,,0.0,
16909,,0.0,,10.0,,5.0,,10.0,,0.0,,1.0,15.0,,15.0,
16910,,0.0,,0.0,,5.0,,5.0,,2.0,,1.0,15.0,,15.0,
16911,,0.0,,5.0,,5.0,,10.0,,0.0,,1.0,10.0,,10.0,
16912,,0.0,,5.0,,5.0,,11.0,,0.0,,1.0,10.0,,10.0,
16913,,0.0,,11.0,,5.0,,10.0,,0.0,,1.0,10.0,,10.0,
16914,,0.0,,5.0,,4.0,,10.0,,0.0,,0.0,10.0,,10.0,
16915,,0.0,,5.0,,5.0,,10.0,,0.0,,0.0,10.0,,10.0,
16916,,0.0,,5.0,,0.0,,10.0,,1.0,,1.0,10.0,,10.0,
16917,,0.0,,5.0,,5.0,,10.0,,0.0,,6.0,15.0,,15.0,
16918,,0.0,,5.0,,5.0,,14.0,,5.0,,1.0,16.0,,16.0,
16919,,0.0,,5.0,,5.0,,16.0,,0.0,,1.0,10.0,,10.0,
16920,,0.0,,10.0,,5.0,,10.0,,0.0,,1.0,6.0,,6.0,
16921,,0.0,,5.0,,5.0,,10.0,,0.0,,1.0,5.0,,5.0,
16922,,0.0,,15.0,,5.0,,10.0,,0.0,,0.0,10.0,,10.0,
16923,,0.0,,5.0,,5.0,,4.0,,0.0,,1.0,10.0,,10.0,
16924,,0.0,,5.0,,5.0,,10.0,,0.0,,1.0,5.0,,5.0,
16925,,2.0,,5.0,,4.0,,2.0,,0.0,,1.0,10.0,,10.0,
16926,,1.0,,5.0,,4.0,,10.0,,0.0,,4.0,2.0,,2.0,
16927,,0.0,,5.0,,4.0,,2.0,,0.0,,1.0,10.0,,10.0,
16928,,0.0,,5.0,,4.0,,15.0,,0.0,,1.0,10.0,,10.0,
16929,,0.0,,0.0,,4.0,,10.0,,11.0,,24.0,0.0,,0.0,
16930,,6.0,,5.0,,4.0,,11.0,,0.0,,1.0,10.0,,10.0,
16931,,0.0,,5.0,,4.0,,10.0,,0.0,,10.0,10.0,,10.0,
16932,,0.0,,5.0,,4.0,,10.0,,0.0,,1.0,10.0,,10.0,
16933,,0.0,,5.0,,4.0,,10.0,,0.0,,1.0,11.0,,11.0,
16934,,0.0,,5.0,,5.0,,6.0,,0.0,,3.0,10.0,,10.0,
16935,,0.0,,0.0,,9.0,,10.0,,5.0,,16.0,10.0,,10.0,
16936,,0.0,,5.0,,5.0,,10.0,,0.0,,1.0,10.0,,10.0,
16937,,0.0,,5.0,,9.0,,10.0,,0.0,,1.0,5.0,,5.0,
16938,,0.0,,5.0,,5.0,,10.0,,0.0,,1.0,0.0,,0.0,
16939,,0.0,,5.0,,0.0,,10.0,,8.0,,1.0,10.0,,10.0,
16940,,0.0,,5.0,,0.0,,10.0,,5.0,,10.0,11.0,,11.0,
16941,,0.0,,5.0,,5.0,,10.0,,0.0,,1.0,10.0,,10.0,
16942,,5.0,,10.0,,0.0,,5.0,,0.0,,1.0,35.0,,35.0,
16943,,0.0,,5.0,,30.0,,5.0,,0.0,,1.0,10.0,,10.0,
16944,,0.0,,5.0,,5.0,,10.0,,5.0,,10.0,10.0,,10.0,
16945,,0.0,,5.0,,5.0,,10.0,,0.0,,5.0,10.0,,10.0,
16946,,0.0,,9.0,,5.0,,10.0,,0.0,,25.0,10.0,,10.0,
16947,,0.0,,10.0,,4.0,,11.0,,0.0,,10.0,10.0,,10.0,
16948,,0.0,,5.0,,0.0,,0.0,,0.0,,10.0,10.0,,10.0,
16949,,0.0,,0.0,,5.0,,20.0,,0.0,,0.0,10.0,,10.0,
16950,,0.0,,5.0,,10.0,,10.0,,0.0,,10.0,10.0,,10.0,
16951,,0.0,,5.0,,1.0,,10.0,,0.0,,10.0,10.0,,10.0,
16952,,0.0,,5.0,,0.0,,5.0,,0.0,,10.0,10.0,,10.0,
16953,,0.0,,1.0,,5.0,,0.0,,0.0,,0.0,10.0,,10.0,
16954,,0.0,,1.0,,5.0,,10.0,,0.0,,10.0,5.0,,5.0,
16955,,0.0,,1.0,,5.0,,10.0,,1.0,,10.0,6.0,,6.0,
16956,,0.0,,1.0,,5.0,,1.0,,0.0,,26.0,10.0,,10.0,
16957,,0.0,,1.0,,5.0,,0.0,,0.0,,10.0,10.0,,10.0,
16958,,0.0,,1.0,,0.0,,10.0,,5.0,,10.0,10.0,,10.0,
16959,,0.0,,1.0,,0.0,,10.0,,0.0,,1.0,10.0,,10.0,
16960,,0.0,,1.0,,5.0,,5.0,,0.0,,1.0,10.0,,10.0,
16961,,0.0,,1.0,,5.0,,10.0,,0.0,,1.0,10.0,,10.0,
16962,,0.0,,1.0,,5.0,,10.0,,0.0,,0.0,10.0,,10.0,
16963,,0.0,,1.0,,5.0,,0.0,,14.0,,1.0,10.0,,10.0,
16964,,0.0,,0.0,,5.0,,6.0,,0.0,,1.0,6.0,,6.0,
16965,,0.0,,1.0,,5.0,,10.0,,0.0,,6.0,4.0,,4.0,
16966,,0.0,,1.0,,10.0,,10.0,,0.0,,9.0,1.0,,1.0,
16967,,0.0,,1.0,,0.0,,10.0,,0.0,,1.0,11.0,,11.0,
16968,,0.0,,1.0,,15.0,,10.0,,0.0,,1.0,10.0,,10.0,
16969,,1.0,,1.0,,5.0,,35.0,,0.0,,6.0,10.0,,10.0,
16970,,0.0,,1.0,,5.0,,10.0,,0.0,,1.0,5.0,,5.0,
16971,,0.0,,2.0,,0.0,,10.0,,0.0,,1.0,10.0,,10.0,
16972,,0.0,,1.0,,5.0,,10.0,,0.0,,1.0,10.0,,10.0,
16973,,0.0,,0.0,,5.0,,26.0,,6.0,,1.0,10.0,,10.0,
16974,,0.0,,1.0,,5.0,,11.0,,0.0,,5.0,6.0,,6.0,
16975,,0.0,,1.0,,5.0,,0.0,,0.0,,1.0,10.0,,10.0,
16976,,0.0,,1.0,,5.0,,15.0,,0.0,,1.0,10.0,,10.0,
16977,,0.0,,1.0,,5.0,,6.0,,0.0,,1.0,13.0,,13.0,
16978,,0.0,,1.0,,5.0,,5.0,,0.0,,1.0,1.0,,1.0,
16979,,0.0,,0.0,,5.0,,10.0,,0.0,,1.0,13.0,,13.0,
16980,,0.0,,1.0,,0.0,,10.0,,4.0,,5.0,11.0,,11.0,
16981,,0.0,,1.0,,5.0,,10.0,,0.0,,1.0,13.0,,13.0,
16982,,0.0,,1.0,,4.0,,5.0,,4.0,,1.0,13.0,,13.0,
16983,,0.0,,1.0,,5.0,,15.0,,0.0,,2.0,10.0,,10.0,
16984,,0.0,,0.0,,15.0,,10.0,,0.0,,1.0,13.0,,13.0,
16985,,0.0,,1.0,,5.0,,10.0,,0.0,,1.0,13.0,,13.0,
16986,,0.0,,2.0,,5.0,,10.0,,0.0,,1.0,13.0,,13.0,
16987,,0.0,,0.0,,5.0,,3.0,,1.0,,0.0,13.0,,13.0,
16988,,0.0,,1.0,,10.0,,4.0,,0.0,,1.0,11.0,,11.0,
16989,,0.0,,1.0,,5.0,,10.0,,0.0,,0.0,11.0,,11.0,
16990,,0.0,,1.0,,5.0,,10.0,,0.0,,1.0,13.0,,13.0,
16991,,6.0,,1.0,,5.0,,15.0,,0.0,,1.0,13.0,,13.0,
16992,,6.0,,1.0,,5.0,,0.0,,0.0,,5.0,13.0,,13.0,
16993,,6.0,,1.0,,5.0,,10.0,,0.0,,1.0,0.0,,0.0,
16994,,6.0,,1.0,,5.0,,10.0,,0.0,,3.0,0.0,,0.0,
16995,,6.0,,1.0,,5.0,,5.0,,0.0,,0.0,0.0,,0.0,
16996,,6.0,,1.0,,5.0,,15.0,,6.0,,7.0,1.0,,1.0,
16997,,6.0,,2.0,,5.0,,14.0,,0.0,,26.0,0.0,,0.0,
16998,,6.0,,1.0,,5.0,,10.0,,1.0,,1.0,15.0,,15.0,
16999,,6.0,,1.0,,5.0,,15.0,,0.0,,6.0,0.0,,0.0,
17000,,0.0,,1.0,,5.0,,10.0,,0.0,,1.0,0.0,,0.0,
17001,,0.0,,1.0,,0.0,,10.0,,0.0,,1.0,1.0,,1.0,
17002,,0.0,,1.0,,2.0,,10.0,,0.0,,1.0,0.0,,0.0,
17003,,0.0,,11.0,,5.0,,10.0,,0.0,,1.0,0.0,,0.0,
17004,,0.0,,1.0,,5.0,,10.0,,0.0,,1.0,0.0,,0.0,
17005,,0.0,,1.0,,0.0,,15.0,,0.0,,1.0,0.0,,0.0,
17006,,0.0,,1.0,,15.0,,1.0,,0.0,,1.0,0.0,,0.0,
17007,,0.0,,1.0,,5.0,,15.0,,0.0,,1.0,1.0,,1.0,
17008,,1.0,,1.0,,5.0,,6.0,,0.0,,2.0,0.0,,0.0,
17009,,0.0,,1.0,,5.0,,0.0,,0.0,,25.0,1.0,,1.0,
17010,,0.0,,1.0,,5.0,,15.0,,2.0,,0.0,1.0,,1.0,
17011,,0.0,,1.0,,5.0,,15.0,,0.0,,5.0,0.0,,0.0,
17012,,0.0,,1.0,,5.0,,0.0,,0.0,,11.0,1.0,,1.0,
17013,,0.0,,1.0,,5.0,,15.0,,1.0,,10.0,0.0,,0.0,
17014,,0.0,,1.0,,5.0,,10.0,,4.0,,1.0,0.0,,0.0,
17015,,0.0,,1.0,,5.0,,15.0,,1.0,,8.0,0.0,,0.0,
17016,,0.0,,1.0,,14.0,,15.0,,0.0,,17.0,0.0,,0.0,
17017,,0.0,,1.0,,5.0,,15.0,,1.0,,1.0,6.0,,6.0,
17018,,1.0,,1.0,,5.0,,0.0,,6.0,,10.0,0.0,,0.0,
17019,,0.0,,1.0,,5.0,,15.0,,0.0,,1.0,6.0,,6.0,
17020,,0.0,,1.0,,0.0,,10.0,,6.0,,1.0,0.0,,0.0,
17021,,0.0,,1.0,,5.0,,2.0,,0.0,,1.0,0.0,,0.0,
17022,,0.0,,1.0,,5.0,,5.0,,0.0,,7.0,0.0,,0.0,
17023,,0.0,,1.0,,5.0,,1.0,,0.0,,1.0,1.0,,1.0,
17024,,0.0,,1.0,,5.0,,7.0,,0.0,,1.0,0.0,,0.0,
17025,,0.0,,1.0,,5.0,,0.0,,0.0,,1.0,0.0,,0.0,
17026,,0.0,,1.0,,1.0,,0.0,,0.0,,1.0,0.0,,0.0,
17027,,0.0,,1.0,,1.0,,5.0,,0.0,,1.0,0.0,,0.0,
17028,,0.0,,1.0,,1.0,,0.0,,0.0,,1.0,0.0,,0.0,
17029,,16.0,,1.0,,0.0,,1.0,,1.0,,1.0,1.0,,1.0,
17030,,0.0,,1.0,,0.0,,4.0,,0.0,,8.0,0.0,,0.0,
17031,,0.0,,1.0,,0.0,,9.0,,1.0,,1.0,1.0,,1.0,
17032,,0.0,,1.0,,1.0,,10.0,,0.0,,15.0,1.0,,1.0,
17033,,0.0,,1.0,,5.0,,10.0,,0.0,,1.0,16.0,,16.0,
17034,,0.0,,1.0,,2.0,,5.0,,0.0,,3.0,0.0,,0.0,
17035,,0.0,,2.0,,10.0,,14.0,,0.0,,1.0,1.0,,1.0,
17036,,1.0,,1.0,,5.0,,1.0,,0.0,,1.0,0.0,,0.0,
17037,,0.0,,5.0,,5.0,,0.0,,0.0,,5.0,0.0,,0.0,
17038,,0.0,,1.0,,5.0,,15.0,,0.0,,1.0,1.0,,1.0,
17039,,0.0,,1.0,,5.0,,16.0,,1.0,,7.0,5.0,,5.0,
17040,,0.0,,4.0,,5.0,,11.0,,5.0,,6.0,0.0,,0.0,
17041,,0.0,,1.0,,5.0,,10.0,,1.0,,0.0,0.0,,0.0,
17042,,0.0,,1.0,,5.0,,10.0,,0.0,,1.0,0.0,,0.0,
17043,,30.0,,1.0,,5.0,,10.0,,0.0,,1.0,0.0,,0.0,
17044,,5.0,,1.0,,5.0,,10.0,,0.0,,10.0,0.0,,0.0,
17045,,21.0,,1.0,,4.0,,10.0,,6.0,,1.0,0.0,,0.0,
17046,,5.0,,1.0,,5.0,,10.0,,6.0,,1.0,0.0,,0.0,
17047,,20.0,,1.0,,0.0,,9.0,,6.0,,1.0,1.0,,1.0,
17048,,0.0,,1.0,,5.0,,10.0,,6.0,,26.0,0.0,,0.0,
17049,,0.0,,1.0,,0.0,,10.0,,6.0,,1.0,0.0,,0.0,
17050,,5.0,,1.0,,0.0,,16.0,,6.0,,1.0,0.0,,0.0,
17051,,5.0,,1.0,,0.0,,0.0,,6.0,,1.0,0.0,,0.0,
17052,,5.0,,1.0,,0.0,,10.0,,6.0,,1.0,0.0,,0.0,
17053,,5.0,,1.0,,0.0,,14.0,,1.0,,1.0,1.0,,1.0,
17054,,5.0,,15.0,,0.0,,10.0,,6.0,,1.0,0.0,,0.0,
17055,,5.0,,1.0,,0.0,,15.0,,6.0,,1.0,0.0,,0.0,
17056,,10.0,,1.0,,0.0,,10.0,,6.0,,1.0,0.0,,0.0,
17057,,5.0,,1.0,,0.0,,5.0,,1.0,,5.0,0.0,,0.0,
17058,,5.0,,1.0,,5.0,,4.0,,1.0,,1.0,0.0,,0.0,
17059,,5.0,,1.0,,5.0,,5.0,,6.0,,1.0,0.0,,0.0,
17060,,5.0,,1.0,,5.0,,10.0,,6.0,,1.0,0.0,,0.0,
17061,,0.0,,1.0,,14.0,,3.0,,6.0,,1.0,0.0,,0.0,
17062,,5.0,,1.0,,5.0,,10.0,,6.0,,15.0,0.0,,0.0,
17063,,5.0,,1.0,,1.0,,10.0,,6.0,,1.0,0.0,,0.0,
17064,,5.0,,0.0,,5.0,,10.0,,6.0,,1.0,0.0,,0.0,
17065,,0.0,,1.0,,5.0,,6.0,,6.0,,14.0,1.0,,1.0,
17066,,15.0,,1.0,,5.0,,0.0,,6.0,,6.0,1.0,,1.0,
17067,,10.0,,1.0,,5.0,,10.0,,6.0,,1.0,0.0,,0.0,
17068,,5.0,,1.0,,0.0,,10.0,,6.0,,19.0,0.0,,0.0,
17069,,21.0,,1.0,,2.0,,5.0,,5.0,,1.0,1.0,,1.0,
17070,,0.0,,1.0,,5.0,,0.0,,0.0,,11.0,0.0,,0.0,
17071,,5.0,,1.0,,5.0,,20.0,,1.0,,1.0,1.0,,1.0,
17072,,5.0,,1.0,,5.0,,15.0,,0.0,,1.0,0.0,,0.0,
17073,,5.0,,1.0,,10.0,,10.0,,0.0,,1.0,1.0,,1.0,
17074,,0.0,,1.0,,5.0,,15.0,,1.0,,1.0,0.0,,0.0,
17075,,5.0,,1.0,,0.0,,11.0,,9.0,,1.0,5.0,,5.0,
17076,,5.0,,1.0,,5.0,,2.0,,0.0,,1.0,1.0,,1.0,
17077,,5.0,,1.0,,0.0,,26.0,,6.0,,1.0,0.0,,0.0,
17078,,5.0,,1.0,,5.0,,10.0,,1.0,,3.0,6.0,,6.0,
17079,,5.0,,1.0,,5.0,,1.0,,6.0,,1.0,0.0,,0.0,
17080,,10.0,,1.0,,5.0,,6.0,,16.0,,1.0,2.0,,2.0,
17081,,5.0,,1.0,,0.0,,0.0,,6.0,,1.0,0.0,,0.0,
17082,,5.0,,1.0,,11.0,,10.0,,11.0,,1.0,0.0,,0.0,
17083,,5.0,,1.0,,0.0,,7.0,,6.0,,0.0,1.0,,1.0,
17084,,5.0,,1.0,,5.0,,10.0,,0.0,,6.0,0.0,,0.0,
17085,,10.0,,1.0,,0.0,,10.0,,6.0,,1.0,0.0,,0.0,
17086,,5.0,,1.0,,0.0,,10.0,,6.0,,0.0,1.0,,1.0,
17087,,5.0,,1.0,,5.0,,1.0,,6.0,,6.0,0.0,,0.0,
17088,,5.0,,1.0,,5.0,,1.0,,6.0,,11.0,0.0,,0.0,
17089,,10.0,,1.0,,5.0,,10.0,,6.0,,1.0,1.0,,1.0,
17090,,10.0,,2.0,,1.0,,10.0,,1.0,,1.0,5.0,,5.0,
17091,,5.0,,1.0,,2.0,,10.0,,0.0,,0.0,1.0,,1.0,
17092,,5.0,,1.0,,0.0,,10.0,,6.0,,4.0,0.0,,0.0,
17093,,14.0,,1.0,,1.0,,10.0,,6.0,,1.0,0.0,,0.0,
17094,,15.0,,1.0,,0.0,,1.0,,11.0,,0.0,0.0,,0.0,
17095,,5.0,,1.0,,5.0,,10.0,,0.0,,10.0,0.0,,0.0,
17096,,5.0,,1.0,,5.0,,5.0,,6.0,,0.0,0.0,,0.0,
17097,,5.0,,5.0,,10.0,,0.0,,6.0,,5.0,0.0,,0.0,
17098,,5.0,,1.0,,5.0,,10.0,,6.0,,6.0,1.0,,1.0,
17099,,5.0,,1.0,,10.0,,0.0,,6.0,,10.0,1.0,,1.0,
17100,,5.0,,1.0,,5.0,,6.0,,6.0,,10.0,0.0,,0.0,
17101,,10.0,,0.0,,0.0,,10.0,,6.0,,10.0,0.0,,0.0,
17102,,0.0,,1.0,,14.0,,10.0,,0.0,,10.0,0.0,,0.0,
17103,,5.0,,1.0,,5.0,,10.0,,1.0,,10.0,0.0,,0.0,
17104,,5.0,,1.0,,5.0,,5.0,,0.0,,10.0,0.0,,0.0,
17105,,2.0,,1.0,,5.0,,15.0,,6.0,,19.0,0.0,,0.0,
17106,,5.0,,1.0,,5.0,,10.0,,6.0,,6.0,0.0,,0.0,
17107,,10.0,,1.0,,5.0,,10.0,,11.0,,2.0,0.0,,0.0,
17108,,10.0,,1.0,,5.0,,10.0,,16.0,,10.0,0.0,,0.0,
17109,,5.0,,1.0,,5.0,,5.0,,11.0,,10.0,0.0,,0.0,
17110,,5.0,,1.0,,0.0,,10.0,,6.0,,0.0,0.0,,0.0,
17111,,5.0,,0.0,,5.0,,35.0,,6.0,,11.0,1.0,,1.0,
17112,,5.0,,1.0,,15.0,,10.0,,6.0,,10.0,0.0,,0.0,
17113,,5.0,,1.0,,0.0,,10.0,,6.0,,13.0,0.0,,0.0,
17114,,5.0,,7.0,,5.0,,1.0,,6.0,,15.0,0.0,,0.0,
17115,,5.0,,1.0,,5.0,,10.0,,6.0,,15.0,0.0,,0.0,
17116,,1.0,,1.0,,5.0,,10.0,,6.0,,10.0,0.0,,0.0,
17117,,5.0,,1.0,,5.0,,4.0,,6.0,,5.0,0.0,,0.0,
17118,,5.0,,6.0,,5.0,,1.0,,8.0,,,0.0,,0.0,
17119,,5.0,,1.0,,5.0,,10.0,,6.0,,,1.0,,1.0,
17120,,5.0,,1.0,,5.0,,10.0,,2.0,,,0.0,,0.0,
17121,,15.0,,2.0,,5.0,,0.0,,6.0,,,1.0,,1.0,
17122,,5.0,,1.0,,5.0,,5.0,,1.0,,,0.0,,0.0,
17123,,5.0,,1.0,,5.0,,0.0,,6.0,,,0.0,,0.0,
17124,,5.0,,1.0,,5.0,,5.0,,11.0,,,0.0,,0.0,
17125,,5.0,,1.0,,15.0,,0.0,,6.0,,,0.0,,0.0,
17126,,0.0,,1.0,,12.0,,0.0,,6.0,,,0.0,,0.0,
17127,,4.0,,1.0,,5.0,,1.0,,6.0,,,0.0,,0.0,
17128,,5.0,,0.0,,0.0,,0.0,,6.0,,,0.0,,0.0,
17129,,5.0,,1.0,,10.0,,9.0,,6.0,,,0.0,,0.0,
17130,,5.0,,1.0,,0.0,,0.0,,6.0,,,0.0,,0.0,
17131,,5.0,,1.0,,10.0,,1.0,,6.0,,,0.0,,0.0,
17132,,10.0,,1.0,,5.0,,0.0,,0.0,,,1.0,,1.0,
17133,,0.0,,1.0,,5.0,,9.0,,6.0,,,1.0,,1.0,
17134,,5.0,,1.0,,5.0,,1.0,,0.0,,,1.0,,1.0,
17135,,5.0,,1.0,,5.0,,9.0,,6.0,,,0.0,,0.0,
17136,,5.0,,0.0,,1.0,,10.0,,6.0,,,0.0,,0.0,
17137,,5.0,,1.0,,5.0,,0.0,,6.0,,,0.0,,0.0,
17138,,5.0,,1.0,,5.0,,5.0,,6.0,,,0.0,,0.0,
17139,,5.0,,0.0,,0.0,,10.0,,0.0,,,0.0,,0.0,
17140,,5.0,,1.0,,0.0,,1.0,,1.0,,,0.0,,0.0,
17141,,5.0,,1.0,,5.0,,10.0,,6.0,,,0.0,,0.0,
17142,,5.0,,1.0,,5.0,,10.0,,6.0,,,0.0,,0.0,
17143,,5.0,,1.0,,0.0,,1.0,,16.0,,,5.0,,5.0,
17144,,5.0,,1.0,,18.0,,0.0,,6.0,,,1.0,,1.0,
17145,,5.0,,1.0,,5.0,,11.0,,6.0,,,0.0,,0.0,
17146,,16.0,,1.0,,0.0,,0.0,,6.0,,,0.0,,0.0,
17147,,0.0,,1.0,,0.0,,6.0,,6.0,,,0.0,,0.0,
17148,,5.0,,1.0,,1.0,,11.0,,6.0,,,0.0,,0.0,
17149,,5.0,,1.0,,0.0,,11.0,,0.0,,,1.0,,1.0,
17150,,10.0,,1.0,,1.0,,7.0,,6.0,,,0.0,,0.0,
17151,,5.0,,0.0,,5.0,,11.0,,5.0,,,0.0,,0.0,
17152,,5.0,,1.0,,1.0,,0.0,,6.0,,,0.0,,0.0,
17153,,5.0,,1.0,,0.0,,11.0,,6.0,,,0.0,,0.0,
17154,,10.0,,1.0,,0.0,,11.0,,1.0,,,0.0,,0.0,
17155,,10.0,,1.0,,1.0,,11.0,,6.0,,,0.0,,0.0,
17156,,10.0,,1.0,,0.0,,9.0,,6.0,,,6.0,,6.0,
17157,,0.0,,3.0,,1.0,,11.0,,6.0,,,0.0,,0.0,
17158,,5.0,,1.0,,1.0,,6.0,,0.0,,,0.0,,0.0,
17159,,5.0,,1.0,,1.0,,1.0,,6.0,,,0.0,,0.0,
17160,,5.0,,1.0,,1.0,,20.0,,0.0,,,1.0,,1.0,
17161,,15.0,,1.0,,0.0,,11.0,,6.0,,,6.0,,6.0,
17162,,5.0,,1.0,,9.0,,11.0,,6.0,,,0.0,,0.0,
17163,,5.0,,1.0,,1.0,,6.0,,11.0,,,0.0,,0.0,
17164,,5.0,,1.0,,1.0,,1.0,,6.0,,,11.0,,11.0,
17165,,5.0,,1.0,,1.0,,11.0,,6.0,,,0.0,,0.0,
17166,,5.0,,1.0,,1.0,,11.0,,6.0,,,0.0,,0.0,
17167,,0.0,,1.0,,1.0,,3.0,,6.0,,,0.0,,0.0,
17168,,5.0,,1.0,,0.0,,16.0,,6.0,,,0.0,,0.0,
17169,,5.0,,1.0,,1.0,,11.0,,6.0,,,0.0,,0.0,
17170,,10.0,,1.0,,0.0,,6.0,,6.0,,,0.0,,0.0,
17171,,5.0,,1.0,,0.0,,11.0,,6.0,,,0.0,,0.0,
17172,,5.0,,1.0,,0.0,,11.0,,1.0,,,0.0,,0.0,
17173,,5.0,,0.0,,1.0,,11.0,,6.0,,,6.0,,6.0,
17174,,5.0,,1.0,,0.0,,11.0,,1.0,,,0.0,,0.0,
17175,,5.0,,1.0,,0.0,,11.0,,6.0,,,0.0,,0.0,
17176,,14.0,,1.0,,1.0,,5.0,,0.0,,,1.0,,1.0,
17177,,5.0,,1.0,,1.0,,11.0,,6.0,,,0.0,,0.0,
17178,,5.0,,1.0,,1.0,,0.0,,6.0,,,0.0,,0.0,
17179,,9.0,,1.0,,0.0,,16.0,,6.0,,,0.0,,0.0,
17180,,5.0,,1.0,,1.0,,11.0,,6.0,,,0.0,,0.0,
17181,,10.0,,1.0,,2.0,,0.0,,6.0,,,0.0,,0.0,
17182,,5.0,,1.0,,0.0,,14.0,,2.0,,,0.0,,0.0,
17183,,5.0,,1.0,,0.0,,11.0,,5.0,,,0.0,,0.0,
17184,,5.0,,1.0,,1.0,,6.0,,6.0,,,0.0,,0.0,
