,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
71,460.0,801.0,460.0,92.0,460.0,979.0,460.0,178.0,460.0,1157.0,460.0,0.0,460.0,0.0,460.0,258.0,460.0,1157.0,460.0,89.0,460.0,979.0,460.0,184.0,460.0,148.0,460.0,1118.0,460.0,178.0,460.0,740.0,460.0,962.0,460.0,0.0,460.0,92.0
72,460.0,801.0,460.0,92.0,460.0,979.0,460.0,178.0,460.0,1157.0,460.0,0.0,460.0,430.0,460.0,258.0,460.0,1157.0,460.0,89.0,460.0,979.0,460.0,962.0,460.0,962.0,460.0,86.0,460.0,267.0,460.0,740.0,460.0,962.0,460.0,0.0,460.0,92.0
73,460.0,801.0,460.0,92.0,460.0,979.0,460.0,178.0,460.0,1157.0,460.0,0.0,460.0,8.0,460.0,344.0,460.0,0.0,460.0,89.0,460.0,0.0,460.0,962.0,460.0,962.0,460.0,86.0,460.0,267.0,460.0,740.0,460.0,962.0,460.0,498.0,460.0,92.0
74,460.0,801.0,460.0,92.0,460.0,623.0,460.0,178.0,460.0,1157.0,460.0,14.0,460.0,148.0,460.0,258.0,460.0,860.0,460.0,89.0,460.0,979.0,460.0,962.0,460.0,0.0,460.0,86.0,460.0,267.0,460.0,740.0,460.0,962.0,460.0,0.0,460.0,92.0
75,460.0,801.0,460.0,92.0,460.0,979.0,460.0,178.0,460.0,1157.0,460.0,774.0,460.0,0.0,460.0,258.0,460.0,740.0,460.0,356.0,460.0,979.0,460.0,962.0,460.0,962.0,460.0,0.0,460.0,0.0,460.0,0.0,460.0,962.0,460.0,0.0,460.0,92.0
76,460.0,801.0,460.0,92.0,460.0,979.0,460.0,178.0,460.0,1068.0,460.0,0.0,460.0,0.0,460.0,430.0,460.0,860.0,460.0,89.0,460.0,979.0,460.0,962.0,460.0,962.0,460.0,86.0,460.0,1472.0,460.0,740.0,460.0,962.0,460.0,0.0,460.0,92.0
77,460.0,801.0,460.0,92.0,460.0,979.0,460.0,178.0,460.0,1157.0,460.0,0.0,460.0,276.0,460.0,258.0,460.0,258.0,460.0,240.0,460.0,979.0,460.0,962.0,460.0,962.0,460.0,86.0,460.0,267.0,460.0,740.0,460.0,962.0,460.0,0.0,460.0,92.0
78,460.0,801.0,460.0,92.0,460.0,979.0,460.0,178.0,460.0,1157.0,460.0,0.0,460.0,0.0,460.0,258.0,460.0,0.0,460.0,89.0,460.0,979.0,460.0,0.0,460.0,962.0,460.0,86.0,460.0,267.0,460.0,800.0,460.0,962.0,460.0,0.0,460.0,92.0
79,460.0,801.0,460.0,92.0,460.0,979.0,460.0,178.0,460.0,1157.0,460.0,552.0,460.0,89.0,460.0,258.0,460.0,860.0,460.0,89.0,460.0,979.0,460.0,962.0,460.0,962.0,460.0,0.0,460.0,267.0,460.0,740.0,460.0,962.0,460.0,0.0,460.0,92.0
80,92.0,801.0,92.0,92.0,92.0,979.0,92.0,178.0,92.0,1157.0,92.0,368.0,92.0,249.0,92.0,946.0,92.0,860.0,92.0,92.0,92.0,979.0,92.0,74.0,92.0,962.0,92.0,86.0,92.0,89.0,92.0,740.0,92.0,962.0,92.0,0.0,92.0,92.0
81,92.0,801.0,92.0,92.0,92.0,979.0,92.0,178.0,92.0,1157.0,92.0,0.0,92.0,86.0,92.0,946.0,92.0,0.0,92.0,92.0,92.0,979.0,92.0,444.0,92.0,962.0,92.0,86.0,92.0,460.0,92.0,740.0,92.0,1110.0,92.0,0.0,92.0,92.0
82,92.0,801.0,92.0,92.0,92.0,801.0,92.0,178.0,92.0,1157.0,92.0,0.0,92.0,86.0,92.0,946.0,92.0,0.0,92.0,92.0,92.0,979.0,92.0,962.0,92.0,962.0,92.0,86.0,92.0,1068.0,92.0,666.0,92.0,962.0,92.0,0.0,92.0,92.0
83,92.0,801.0,92.0,92.0,92.0,979.0,92.0,178.0,92.0,1157.0,92.0,0.0,92.0,86.0,92.0,946.0,92.0,774.0,92.0,92.0,92.0,979.0,92.0,888.0,92.0,740.0,92.0,86.0,92.0,267.0,92.0,740.0,92.0,962.0,92.0,0.0,92.0,92.0
84,368.0,801.0,368.0,92.0,368.0,979.0,368.0,712.0,368.0,1157.0,368.0,0.0,368.0,86.0,368.0,688.0,368.0,460.0,368.0,92.0,368.0,979.0,368.0,962.0,368.0,962.0,368.0,86.0,368.0,267.0,368.0,740.0,368.0,222.0,368.0,0.0,368.0,92.0
85,92.0,801.0,92.0,92.0,92.0,979.0,92.0,178.0,92.0,1157.0,92.0,86.0,92.0,86.0,92.0,946.0,92.0,860.0,92.0,92.0,92.0,979.0,92.0,962.0,92.0,962.0,92.0,86.0,92.0,534.0,92.0,740.0,92.0,0.0,92.0,0.0,92.0,92.0
86,92.0,801.0,92.0,92.0,92.0,979.0,92.0,178.0,92.0,1157.0,92.0,92.0,92.0,86.0,92.0,946.0,92.0,0.0,92.0,92.0,92.0,979.0,92.0,518.0,92.0,962.0,92.0,86.0,92.0,267.0,92.0,740.0,92.0,962.0,92.0,581.0,92.0,92.0
87,552.0,801.0,552.0,368.0,552.0,979.0,552.0,178.0,552.0,1157.0,552.0,74.0,552.0,86.0,552.0,946.0,552.0,0.0,552.0,92.0,552.0,979.0,552.0,962.0,552.0,962.0,552.0,0.0,552.0,267.0,552.0,740.0,552.0,26.0,552.0,0.0,552.0,92.0
